INFO:    Environment variable SINGULARITYENV_TMPDIR is set, but APPTAINERENV_TMPDIR is preferred
INFO:    Environment variable SINGULARITYENV_NXF_TASK_WORKDIR is set, but APPTAINERENV_NXF_TASK_WORKDIR is preferred
INFO:    Environment variable SINGULARITYENV_NXF_DEBUG is set, but APPTAINERENV_NXF_DEBUG is preferred
25/01/16 09:16:31 | INFO | root | Reading sequences from loki-ASV2_dfast_all_protein_ORFs.fasta
25/01/16 09:16:32 | INFO | root | Loaded 4544 sequences from loki-ASV2_dfast_all_protein_ORFs.fasta
25/01/16 09:16:32 | INFO | root | Loading model
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/models/esmfold_3B_v1.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esmfold_3B_v1.pt
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/models/esm2_t36_3B_UR50D.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esm2_t36_3B_UR50D.pt
Downloading: "https://dl.fbaipublicfiles.com/fair-esm/regression/esm2_t36_3B_UR50D-contact-regression.pt" to /srv/scratch/z3374843/Loki-ASV2_in_silico/folded_proteins/ESMFold-H200/work/18/1346ed8390182cd7a9efd106395889/checkpoints/esm2_t36_3B_UR50D-contact-regression.pt
25/01/16 09:18:04 | INFO | root | Starting Predictions
25/01/16 14:01:43 | INFO | root | Predicted structure for 3273|protein with length 182, pLDDT 86.4, pTM 0.884 in 30.4s (amortized, batch size 5). 1304 / 4544 completed.
25/01/16 14:01:43 | INFO | root | Predicted structure for 3585|protein with length 182, pLDDT 61.1, pTM 0.508 in 30.4s (amortized, batch size 5). 1305 / 4544 completed.
25/01/16 14:04:17 | INFO | root | Predicted structure for 1179|protein with length 183, pLDDT 81.6, pTM 0.877 in 30.9s (amortized, batch size 5). 1306 / 4544 completed.
25/01/16 14:04:17 | INFO | root | Predicted structure for 1435|protein with length 183, pLDDT 92.7, pTM 0.904 in 30.9s (amortized, batch size 5). 1307 / 4544 completed.
25/01/16 14:04:17 | INFO | root | Predicted structure for 1461|protein with length 183, pLDDT 76.6, pTM 0.846 in 30.9s (amortized, batch size 5). 1308 / 4544 completed.
25/01/16 14:04:17 | INFO | root | Predicted structure for 1468|protein with length 183, pLDDT 84.3, pTM 0.892 in 30.9s (amortized, batch size 5). 1309 / 4544 completed.
25/01/16 14:04:17 | INFO | root | Predicted structure for 2331|protein with length 183, pLDDT 83.9, pTM 0.886 in 30.9s (amortized, batch size 5). 1310 / 4544 completed.
25/01/16 14:06:51 | INFO | root | Predicted structure for 2696|protein with length 183, pLDDT 83.8, pTM 0.826 in 30.7s (amortized, batch size 5). 1311 / 4544 completed.
25/01/16 14:06:51 | INFO | root | Predicted structure for 3387|protein with length 183, pLDDT 78.4, pTM 0.848 in 30.7s (amortized, batch size 5). 1312 / 4544 completed.
25/01/16 14:06:51 | INFO | root | Predicted structure for 3468|protein with length 183, pLDDT 85.3, pTM 0.879 in 30.7s (amortized, batch size 5). 1313 / 4544 completed.
25/01/16 14:06:51 | INFO | root | Predicted structure for 4506|protein with length 183, pLDDT 83.2, pTM 0.866 in 30.7s (amortized, batch size 5). 1314 / 4544 completed.
25/01/16 14:06:51 | INFO | root | Predicted structure for 0410|protein with length 184, pLDDT 38.2, pTM 0.238 in 30.7s (amortized, batch size 5). 1315 / 4544 completed.
25/01/16 14:09:24 | INFO | root | Predicted structure for 1096|protein with length 184, pLDDT 89.3, pTM 0.936 in 30.6s (amortized, batch size 5). 1316 / 4544 completed.
25/01/16 14:09:24 | INFO | root | Predicted structure for 1167|protein with length 184, pLDDT 50.7, pTM 0.360 in 30.6s (amortized, batch size 5). 1317 / 4544 completed.
25/01/16 14:09:24 | INFO | root | Predicted structure for 1910|protein with length 184, pLDDT 73.0, pTM 0.536 in 30.6s (amortized, batch size 5). 1318 / 4544 completed.
25/01/16 14:09:24 | INFO | root | Predicted structure for 1990|protein with length 184, pLDDT 84.7, pTM 0.894 in 30.6s (amortized, batch size 5). 1319 / 4544 completed.
25/01/16 14:09:24 | INFO | root | Predicted structure for 2243|protein with length 184, pLDDT 80.7, pTM 0.808 in 30.6s (amortized, batch size 5). 1320 / 4544 completed.
25/01/16 14:11:56 | INFO | root | Predicted structure for 2301|protein with length 184, pLDDT 88.1, pTM 0.915 in 30.4s (amortized, batch size 5). 1321 / 4544 completed.
25/01/16 14:11:56 | INFO | root | Predicted structure for 2565|protein with length 184, pLDDT 78.5, pTM 0.784 in 30.4s (amortized, batch size 5). 1322 / 4544 completed.
25/01/16 14:11:56 | INFO | root | Predicted structure for 3161|protein with length 184, pLDDT 89.9, pTM 0.930 in 30.4s (amortized, batch size 5). 1323 / 4544 completed.
25/01/16 14:11:56 | INFO | root | Predicted structure for 3935|protein with length 184, pLDDT 85.8, pTM 0.883 in 30.4s (amortized, batch size 5). 1324 / 4544 completed.
25/01/16 14:11:56 | INFO | root | Predicted structure for 4284|protein with length 184, pLDDT 90.9, pTM 0.935 in 30.4s (amortized, batch size 5). 1325 / 4544 completed.
25/01/16 14:14:34 | INFO | root | Predicted structure for 0086|protein with length 185, pLDDT 68.5, pTM 0.446 in 31.5s (amortized, batch size 5). 1326 / 4544 completed.
25/01/16 14:14:34 | INFO | root | Predicted structure for 0396|protein with length 185, pLDDT 80.1, pTM 0.755 in 31.5s (amortized, batch size 5). 1327 / 4544 completed.
25/01/16 14:14:34 | INFO | root | Predicted structure for 0849|protein with length 185, pLDDT 84.2, pTM 0.892 in 31.5s (amortized, batch size 5). 1328 / 4544 completed.
25/01/16 14:14:34 | INFO | root | Predicted structure for 0967|protein with length 185, pLDDT 82.0, pTM 0.876 in 31.5s (amortized, batch size 5). 1329 / 4544 completed.
25/01/16 14:14:34 | INFO | root | Predicted structure for 1185|protein with length 185, pLDDT 78.8, pTM 0.832 in 31.5s (amortized, batch size 5). 1330 / 4544 completed.
25/01/16 14:17:11 | INFO | root | Predicted structure for 1250|protein with length 185, pLDDT 80.7, pTM 0.685 in 31.5s (amortized, batch size 5). 1331 / 4544 completed.
25/01/16 14:17:11 | INFO | root | Predicted structure for 2027|protein with length 185, pLDDT 79.1, pTM 0.865 in 31.5s (amortized, batch size 5). 1332 / 4544 completed.
25/01/16 14:17:11 | INFO | root | Predicted structure for 2365|protein with length 185, pLDDT 36.9, pTM 0.224 in 31.5s (amortized, batch size 5). 1333 / 4544 completed.
25/01/16 14:17:11 | INFO | root | Predicted structure for 2540|protein with length 185, pLDDT 80.3, pTM 0.857 in 31.5s (amortized, batch size 5). 1334 / 4544 completed.
25/01/16 14:17:11 | INFO | root | Predicted structure for 3695|protein with length 185, pLDDT 87.4, pTM 0.926 in 31.5s (amortized, batch size 5). 1335 / 4544 completed.
25/01/16 14:19:51 | INFO | root | Predicted structure for 3837|protein with length 185, pLDDT 70.4, pTM 0.512 in 31.9s (amortized, batch size 5). 1336 / 4544 completed.
25/01/16 14:19:51 | INFO | root | Predicted structure for 3913|protein with length 185, pLDDT 92.1, pTM 0.933 in 31.9s (amortized, batch size 5). 1337 / 4544 completed.
25/01/16 14:19:51 | INFO | root | Predicted structure for 3979|protein with length 185, pLDDT 26.9, pTM 0.139 in 31.9s (amortized, batch size 5). 1338 / 4544 completed.
25/01/16 14:19:51 | INFO | root | Predicted structure for 4193|protein with length 185, pLDDT 83.5, pTM 0.857 in 31.9s (amortized, batch size 5). 1339 / 4544 completed.
25/01/16 14:19:51 | INFO | root | Predicted structure for 0753|protein with length 186, pLDDT 91.3, pTM 0.937 in 31.9s (amortized, batch size 5). 1340 / 4544 completed.
25/01/16 14:22:30 | INFO | root | Predicted structure for 0946|protein with length 186, pLDDT 32.1, pTM 0.183 in 31.7s (amortized, batch size 5). 1341 / 4544 completed.
25/01/16 14:22:30 | INFO | root | Predicted structure for 1037|protein with length 186, pLDDT 90.3, pTM 0.940 in 31.7s (amortized, batch size 5). 1342 / 4544 completed.
25/01/16 14:22:30 | INFO | root | Predicted structure for 1437|protein with length 186, pLDDT 83.7, pTM 0.682 in 31.7s (amortized, batch size 5). 1343 / 4544 completed.
25/01/16 14:22:30 | INFO | root | Predicted structure for 1911|protein with length 186, pLDDT 84.5, pTM 0.889 in 31.7s (amortized, batch size 5). 1344 / 4544 completed.
25/01/16 14:22:30 | INFO | root | Predicted structure for 1998|protein with length 186, pLDDT 82.7, pTM 0.882 in 31.7s (amortized, batch size 5). 1345 / 4544 completed.
25/01/16 14:25:10 | INFO | root | Predicted structure for 2227|protein with length 186, pLDDT 88.9, pTM 0.926 in 32.1s (amortized, batch size 5). 1346 / 4544 completed.
25/01/16 14:25:10 | INFO | root | Predicted structure for 4017|protein with length 186, pLDDT 81.2, pTM 0.655 in 32.1s (amortized, batch size 5). 1347 / 4544 completed.
25/01/16 14:25:10 | INFO | root | Predicted structure for 4070|protein with length 186, pLDDT 90.0, pTM 0.947 in 32.1s (amortized, batch size 5). 1348 / 4544 completed.
25/01/16 14:25:10 | INFO | root | Predicted structure for 0535|protein with length 187, pLDDT 73.6, pTM 0.762 in 32.1s (amortized, batch size 5). 1349 / 4544 completed.
25/01/16 14:25:10 | INFO | root | Predicted structure for 0677|protein with length 187, pLDDT 68.7, pTM 0.542 in 32.1s (amortized, batch size 5). 1350 / 4544 completed.
25/01/16 14:27:52 | INFO | root | Predicted structure for 1097|protein with length 187, pLDDT 78.0, pTM 0.523 in 32.3s (amortized, batch size 5). 1351 / 4544 completed.
25/01/16 14:27:52 | INFO | root | Predicted structure for 1268|protein with length 187, pLDDT 85.1, pTM 0.781 in 32.3s (amortized, batch size 5). 1352 / 4544 completed.
25/01/16 14:27:52 | INFO | root | Predicted structure for 2972|protein with length 187, pLDDT 88.5, pTM 0.866 in 32.3s (amortized, batch size 5). 1353 / 4544 completed.
25/01/16 14:27:52 | INFO | root | Predicted structure for 3359|protein with length 187, pLDDT 93.6, pTM 0.898 in 32.3s (amortized, batch size 5). 1354 / 4544 completed.
25/01/16 14:27:52 | INFO | root | Predicted structure for 3637|protein with length 187, pLDDT 82.6, pTM 0.894 in 32.3s (amortized, batch size 5). 1355 / 4544 completed.
25/01/16 14:30:32 | INFO | root | Predicted structure for 3749|protein with length 187, pLDDT 89.7, pTM 0.926 in 32.2s (amortized, batch size 5). 1356 / 4544 completed.
25/01/16 14:30:32 | INFO | root | Predicted structure for 4066|protein with length 187, pLDDT 86.4, pTM 0.882 in 32.2s (amortized, batch size 5). 1357 / 4544 completed.
25/01/16 14:30:32 | INFO | root | Predicted structure for 0669|protein with length 188, pLDDT 76.6, pTM 0.706 in 32.2s (amortized, batch size 5). 1358 / 4544 completed.
25/01/16 14:30:32 | INFO | root | Predicted structure for 1647|protein with length 188, pLDDT 93.5, pTM 0.952 in 32.2s (amortized, batch size 5). 1359 / 4544 completed.
25/01/16 14:30:32 | INFO | root | Predicted structure for 2333|protein with length 188, pLDDT 49.1, pTM 0.336 in 32.2s (amortized, batch size 5). 1360 / 4544 completed.
25/01/16 14:33:18 | INFO | root | Predicted structure for 2358|protein with length 188, pLDDT 90.1, pTM 0.923 in 33.0s (amortized, batch size 5). 1361 / 4544 completed.
25/01/16 14:33:18 | INFO | root | Predicted structure for 2812|protein with length 188, pLDDT 89.4, pTM 0.918 in 33.0s (amortized, batch size 5). 1362 / 4544 completed.
25/01/16 14:33:18 | INFO | root | Predicted structure for 0236|protein with length 189, pLDDT 89.6, pTM 0.918 in 33.0s (amortized, batch size 5). 1363 / 4544 completed.
25/01/16 14:33:18 | INFO | root | Predicted structure for 0306|protein with length 189, pLDDT 86.3, pTM 0.893 in 33.0s (amortized, batch size 5). 1364 / 4544 completed.
25/01/16 14:33:18 | INFO | root | Predicted structure for 0886|protein with length 189, pLDDT 74.6, pTM 0.802 in 33.0s (amortized, batch size 5). 1365 / 4544 completed.
25/01/16 14:36:03 | INFO | root | Predicted structure for 0997|protein with length 189, pLDDT 48.4, pTM 0.283 in 33.0s (amortized, batch size 5). 1366 / 4544 completed.
25/01/16 14:36:03 | INFO | root | Predicted structure for 2568|protein with length 189, pLDDT 71.5, pTM 0.430 in 33.0s (amortized, batch size 5). 1367 / 4544 completed.
25/01/16 14:36:03 | INFO | root | Predicted structure for 3009|protein with length 189, pLDDT 92.7, pTM 0.925 in 33.0s (amortized, batch size 5). 1368 / 4544 completed.
25/01/16 14:36:03 | INFO | root | Predicted structure for 3028|protein with length 189, pLDDT 89.5, pTM 0.918 in 33.0s (amortized, batch size 5). 1369 / 4544 completed.
25/01/16 14:36:03 | INFO | root | Predicted structure for 3610|protein with length 189, pLDDT 82.6, pTM 0.632 in 33.0s (amortized, batch size 5). 1370 / 4544 completed.
25/01/16 14:38:49 | INFO | root | Predicted structure for 3786|protein with length 189, pLDDT 91.1, pTM 0.946 in 33.2s (amortized, batch size 5). 1371 / 4544 completed.
25/01/16 14:38:49 | INFO | root | Predicted structure for 3963|protein with length 189, pLDDT 91.1, pTM 0.925 in 33.2s (amortized, batch size 5). 1372 / 4544 completed.
25/01/16 14:38:49 | INFO | root | Predicted structure for 4028|protein with length 189, pLDDT 78.3, pTM 0.675 in 33.2s (amortized, batch size 5). 1373 / 4544 completed.
25/01/16 14:38:49 | INFO | root | Predicted structure for 4431|protein with length 189, pLDDT 80.3, pTM 0.837 in 33.2s (amortized, batch size 5). 1374 / 4544 completed.
25/01/16 14:38:49 | INFO | root | Predicted structure for 0076|protein with length 190, pLDDT 85.0, pTM 0.880 in 33.2s (amortized, batch size 5). 1375 / 4544 completed.
25/01/16 14:41:34 | INFO | root | Predicted structure for 0503|protein with length 190, pLDDT 85.7, pTM 0.779 in 33.1s (amortized, batch size 5). 1376 / 4544 completed.
25/01/16 14:41:34 | INFO | root | Predicted structure for 0862|protein with length 190, pLDDT 91.0, pTM 0.937 in 33.1s (amortized, batch size 5). 1377 / 4544 completed.
25/01/16 14:41:34 | INFO | root | Predicted structure for 2254|protein with length 190, pLDDT 81.2, pTM 0.644 in 33.1s (amortized, batch size 5). 1378 / 4544 completed.
25/01/16 14:41:34 | INFO | root | Predicted structure for 3301|protein with length 190, pLDDT 47.5, pTM 0.368 in 33.1s (amortized, batch size 5). 1379 / 4544 completed.
25/01/16 14:41:34 | INFO | root | Predicted structure for 3358|protein with length 190, pLDDT 86.9, pTM 0.905 in 33.1s (amortized, batch size 5). 1380 / 4544 completed.
25/01/16 14:44:19 | INFO | root | Predicted structure for 3444|protein with length 190, pLDDT 78.4, pTM 0.734 in 33.0s (amortized, batch size 5). 1381 / 4544 completed.
25/01/16 14:44:19 | INFO | root | Predicted structure for 3750|protein with length 190, pLDDT 77.9, pTM 0.657 in 33.0s (amortized, batch size 5). 1382 / 4544 completed.
25/01/16 14:44:19 | INFO | root | Predicted structure for 4045|protein with length 190, pLDDT 92.7, pTM 0.954 in 33.0s (amortized, batch size 5). 1383 / 4544 completed.
25/01/16 14:44:19 | INFO | root | Predicted structure for 4115|protein with length 190, pLDDT 89.5, pTM 0.911 in 33.0s (amortized, batch size 5). 1384 / 4544 completed.
25/01/16 14:44:19 | INFO | root | Predicted structure for 4191|protein with length 190, pLDDT 86.1, pTM 0.816 in 33.0s (amortized, batch size 5). 1385 / 4544 completed.
25/01/16 14:47:06 | INFO | root | Predicted structure for 0118|protein with length 191, pLDDT 88.1, pTM 0.928 in 33.3s (amortized, batch size 5). 1386 / 4544 completed.
25/01/16 14:47:06 | INFO | root | Predicted structure for 1069|protein with length 191, pLDDT 50.9, pTM 0.344 in 33.3s (amortized, batch size 5). 1387 / 4544 completed.
25/01/16 14:47:06 | INFO | root | Predicted structure for 1087|protein with length 191, pLDDT 88.1, pTM 0.908 in 33.3s (amortized, batch size 5). 1388 / 4544 completed.
25/01/16 14:47:06 | INFO | root | Predicted structure for 1218|protein with length 191, pLDDT 92.7, pTM 0.938 in 33.3s (amortized, batch size 5). 1389 / 4544 completed.
25/01/16 14:47:06 | INFO | root | Predicted structure for 1866|protein with length 191, pLDDT 93.0, pTM 0.948 in 33.3s (amortized, batch size 5). 1390 / 4544 completed.
25/01/16 14:49:54 | INFO | root | Predicted structure for 2385|protein with length 191, pLDDT 86.2, pTM 0.711 in 33.7s (amortized, batch size 5). 1391 / 4544 completed.
25/01/16 14:49:54 | INFO | root | Predicted structure for 2558|protein with length 191, pLDDT 84.5, pTM 0.879 in 33.7s (amortized, batch size 5). 1392 / 4544 completed.
25/01/16 14:49:54 | INFO | root | Predicted structure for 2761|protein with length 191, pLDDT 78.1, pTM 0.368 in 33.7s (amortized, batch size 5). 1393 / 4544 completed.
25/01/16 14:49:54 | INFO | root | Predicted structure for 4257|protein with length 191, pLDDT 93.2, pTM 0.946 in 33.7s (amortized, batch size 5). 1394 / 4544 completed.
25/01/16 14:49:54 | INFO | root | Predicted structure for 0251|protein with length 192, pLDDT 90.4, pTM 0.872 in 33.7s (amortized, batch size 5). 1395 / 4544 completed.
25/01/16 14:52:41 | INFO | root | Predicted structure for 0267|protein with length 192, pLDDT 55.3, pTM 0.351 in 33.5s (amortized, batch size 5). 1396 / 4544 completed.
25/01/16 14:52:41 | INFO | root | Predicted structure for 0532|protein with length 192, pLDDT 81.8, pTM 0.833 in 33.5s (amortized, batch size 5). 1397 / 4544 completed.
25/01/16 14:52:41 | INFO | root | Predicted structure for 0723|protein with length 192, pLDDT 73.8, pTM 0.667 in 33.5s (amortized, batch size 5). 1398 / 4544 completed.
25/01/16 14:52:41 | INFO | root | Predicted structure for 0781|protein with length 192, pLDDT 85.3, pTM 0.907 in 33.5s (amortized, batch size 5). 1399 / 4544 completed.
25/01/16 14:52:41 | INFO | root | Predicted structure for 1195|protein with length 192, pLDDT 93.7, pTM 0.937 in 33.5s (amortized, batch size 5). 1400 / 4544 completed.
25/01/16 14:55:29 | INFO | root | Predicted structure for 1229|protein with length 192, pLDDT 84.3, pTM 0.525 in 33.4s (amortized, batch size 5). 1401 / 4544 completed.
25/01/16 14:55:29 | INFO | root | Predicted structure for 1705|protein with length 192, pLDDT 91.5, pTM 0.892 in 33.4s (amortized, batch size 5). 1402 / 4544 completed.
25/01/16 14:55:29 | INFO | root | Predicted structure for 1821|protein with length 192, pLDDT 64.3, pTM 0.548 in 33.4s (amortized, batch size 5). 1403 / 4544 completed.
25/01/16 14:55:29 | INFO | root | Predicted structure for 2400|protein with length 192, pLDDT 73.6, pTM 0.577 in 33.4s (amortized, batch size 5). 1404 / 4544 completed.
25/01/16 14:55:29 | INFO | root | Predicted structure for 3549|protein with length 192, pLDDT 46.3, pTM 0.331 in 33.4s (amortized, batch size 5). 1405 / 4544 completed.
25/01/16 14:58:21 | INFO | root | Predicted structure for 0354|protein with length 193, pLDDT 79.3, pTM 0.760 in 34.4s (amortized, batch size 5). 1406 / 4544 completed.
25/01/16 14:58:21 | INFO | root | Predicted structure for 0577|protein with length 193, pLDDT 89.1, pTM 0.930 in 34.4s (amortized, batch size 5). 1407 / 4544 completed.
25/01/16 14:58:21 | INFO | root | Predicted structure for 1092|protein with length 193, pLDDT 76.2, pTM 0.471 in 34.4s (amortized, batch size 5). 1408 / 4544 completed.
25/01/16 14:58:21 | INFO | root | Predicted structure for 1965|protein with length 193, pLDDT 94.5, pTM 0.942 in 34.4s (amortized, batch size 5). 1409 / 4544 completed.
25/01/16 14:58:21 | INFO | root | Predicted structure for 2022|protein with length 193, pLDDT 62.2, pTM 0.403 in 34.4s (amortized, batch size 5). 1410 / 4544 completed.
25/01/16 15:01:12 | INFO | root | Predicted structure for 2285|protein with length 193, pLDDT 88.7, pTM 0.925 in 34.3s (amortized, batch size 5). 1411 / 4544 completed.
25/01/16 15:01:12 | INFO | root | Predicted structure for 2528|protein with length 193, pLDDT 85.1, pTM 0.909 in 34.3s (amortized, batch size 5). 1412 / 4544 completed.
25/01/16 15:01:12 | INFO | root | Predicted structure for 3531|protein with length 193, pLDDT 93.9, pTM 0.959 in 34.3s (amortized, batch size 5). 1413 / 4544 completed.
25/01/16 15:01:12 | INFO | root | Predicted structure for 3752|protein with length 193, pLDDT 83.5, pTM 0.834 in 34.3s (amortized, batch size 5). 1414 / 4544 completed.
25/01/16 15:01:12 | INFO | root | Predicted structure for 4224|protein with length 193, pLDDT 90.1, pTM 0.936 in 34.3s (amortized, batch size 5). 1415 / 4544 completed.
25/01/16 15:04:05 | INFO | root | Predicted structure for 0046|protein with length 194, pLDDT 76.5, pTM 0.427 in 34.6s (amortized, batch size 5). 1416 / 4544 completed.
25/01/16 15:04:05 | INFO | root | Predicted structure for 0209|protein with length 194, pLDDT 63.6, pTM 0.598 in 34.6s (amortized, batch size 5). 1417 / 4544 completed.
25/01/16 15:04:05 | INFO | root | Predicted structure for 1283|protein with length 194, pLDDT 93.9, pTM 0.883 in 34.6s (amortized, batch size 5). 1418 / 4544 completed.
25/01/16 15:04:05 | INFO | root | Predicted structure for 1546|protein with length 194, pLDDT 89.4, pTM 0.917 in 34.6s (amortized, batch size 5). 1419 / 4544 completed.
25/01/16 15:04:05 | INFO | root | Predicted structure for 1886|protein with length 194, pLDDT 93.3, pTM 0.941 in 34.6s (amortized, batch size 5). 1420 / 4544 completed.
25/01/16 15:07:01 | INFO | root | Predicted structure for 2714|protein with length 194, pLDDT 75.4, pTM 0.681 in 35.2s (amortized, batch size 5). 1421 / 4544 completed.
25/01/16 15:07:01 | INFO | root | Predicted structure for 0095|protein with length 195, pLDDT 93.7, pTM 0.941 in 35.2s (amortized, batch size 5). 1422 / 4544 completed.
25/01/16 15:07:01 | INFO | root | Predicted structure for 0197|protein with length 195, pLDDT 87.6, pTM 0.897 in 35.2s (amortized, batch size 5). 1423 / 4544 completed.
25/01/16 15:07:01 | INFO | root | Predicted structure for 0403|protein with length 195, pLDDT 82.8, pTM 0.802 in 35.2s (amortized, batch size 5). 1424 / 4544 completed.
25/01/16 15:07:01 | INFO | root | Predicted structure for 0479|protein with length 195, pLDDT 79.5, pTM 0.564 in 35.2s (amortized, batch size 5). 1425 / 4544 completed.
25/01/16 15:09:58 | INFO | root | Predicted structure for 3074|protein with length 195, pLDDT 64.5, pTM 0.553 in 35.3s (amortized, batch size 5). 1426 / 4544 completed.
25/01/16 15:09:58 | INFO | root | Predicted structure for 3228|protein with length 195, pLDDT 81.5, pTM 0.468 in 35.3s (amortized, batch size 5). 1427 / 4544 completed.
25/01/16 15:09:58 | INFO | root | Predicted structure for 3796|protein with length 195, pLDDT 87.7, pTM 0.814 in 35.3s (amortized, batch size 5). 1428 / 4544 completed.
25/01/16 15:09:58 | INFO | root | Predicted structure for 4132|protein with length 195, pLDDT 88.3, pTM 0.920 in 35.3s (amortized, batch size 5). 1429 / 4544 completed.
25/01/16 15:09:58 | INFO | root | Predicted structure for 4451|protein with length 195, pLDDT 83.2, pTM 0.843 in 35.3s (amortized, batch size 5). 1430 / 4544 completed.
25/01/16 15:12:55 | INFO | root | Predicted structure for 0529|protein with length 196, pLDDT 75.9, pTM 0.809 in 35.4s (amortized, batch size 5). 1431 / 4544 completed.
25/01/16 15:12:55 | INFO | root | Predicted structure for 1210|protein with length 196, pLDDT 90.0, pTM 0.924 in 35.4s (amortized, batch size 5). 1432 / 4544 completed.
25/01/16 15:12:55 | INFO | root | Predicted structure for 1233|protein with length 196, pLDDT 75.9, pTM 0.556 in 35.4s (amortized, batch size 5). 1433 / 4544 completed.
25/01/16 15:12:55 | INFO | root | Predicted structure for 1255|protein with length 196, pLDDT 79.5, pTM 0.854 in 35.4s (amortized, batch size 5). 1434 / 4544 completed.
25/01/16 15:12:55 | INFO | root | Predicted structure for 1492|protein with length 196, pLDDT 83.9, pTM 0.826 in 35.4s (amortized, batch size 5). 1435 / 4544 completed.
25/01/16 15:15:52 | INFO | root | Predicted structure for 1820|protein with length 196, pLDDT 39.9, pTM 0.271 in 35.4s (amortized, batch size 5). 1436 / 4544 completed.
25/01/16 15:15:52 | INFO | root | Predicted structure for 2778|protein with length 196, pLDDT 87.5, pTM 0.911 in 35.4s (amortized, batch size 5). 1437 / 4544 completed.
25/01/16 15:15:52 | INFO | root | Predicted structure for 2849|protein with length 196, pLDDT 75.0, pTM 0.717 in 35.4s (amortized, batch size 5). 1438 / 4544 completed.
25/01/16 15:15:52 | INFO | root | Predicted structure for 2902|protein with length 196, pLDDT 92.8, pTM 0.946 in 35.4s (amortized, batch size 5). 1439 / 4544 completed.
25/01/16 15:15:52 | INFO | root | Predicted structure for 3025|protein with length 196, pLDDT 81.8, pTM 0.682 in 35.4s (amortized, batch size 5). 1440 / 4544 completed.
25/01/16 15:18:49 | INFO | root | Predicted structure for 3078|protein with length 196, pLDDT 87.2, pTM 0.819 in 35.3s (amortized, batch size 5). 1441 / 4544 completed.
25/01/16 15:18:49 | INFO | root | Predicted structure for 3134|protein with length 196, pLDDT 77.5, pTM 0.800 in 35.3s (amortized, batch size 5). 1442 / 4544 completed.
25/01/16 15:18:49 | INFO | root | Predicted structure for 3603|protein with length 196, pLDDT 75.5, pTM 0.720 in 35.3s (amortized, batch size 5). 1443 / 4544 completed.
25/01/16 15:18:49 | INFO | root | Predicted structure for 4184|protein with length 196, pLDDT 85.3, pTM 0.904 in 35.3s (amortized, batch size 5). 1444 / 4544 completed.
25/01/16 15:18:49 | INFO | root | Predicted structure for 4391|protein with length 196, pLDDT 85.4, pTM 0.857 in 35.3s (amortized, batch size 5). 1445 / 4544 completed.
25/01/16 15:21:49 | INFO | root | Predicted structure for 1226|protein with length 197, pLDDT 48.7, pTM 0.322 in 35.9s (amortized, batch size 5). 1446 / 4544 completed.
25/01/16 15:21:49 | INFO | root | Predicted structure for 1541|protein with length 197, pLDDT 58.6, pTM 0.417 in 35.9s (amortized, batch size 5). 1447 / 4544 completed.
25/01/16 15:21:49 | INFO | root | Predicted structure for 1833|protein with length 197, pLDDT 66.4, pTM 0.652 in 35.9s (amortized, batch size 5). 1448 / 4544 completed.
25/01/16 15:21:49 | INFO | root | Predicted structure for 1867|protein with length 197, pLDDT 78.8, pTM 0.719 in 35.9s (amortized, batch size 5). 1449 / 4544 completed.
25/01/16 15:21:49 | INFO | root | Predicted structure for 2534|protein with length 197, pLDDT 66.7, pTM 0.689 in 35.9s (amortized, batch size 5). 1450 / 4544 completed.
25/01/16 15:24:49 | INFO | root | Predicted structure for 3688|protein with length 197, pLDDT 67.4, pTM 0.347 in 36.0s (amortized, batch size 5). 1451 / 4544 completed.
25/01/16 15:24:49 | INFO | root | Predicted structure for 3770|protein with length 197, pLDDT 55.7, pTM 0.589 in 36.0s (amortized, batch size 5). 1452 / 4544 completed.
25/01/16 15:24:49 | INFO | root | Predicted structure for 3788|protein with length 197, pLDDT 74.2, pTM 0.311 in 36.0s (amortized, batch size 5). 1453 / 4544 completed.
25/01/16 15:24:49 | INFO | root | Predicted structure for 3982|protein with length 197, pLDDT 86.0, pTM 0.908 in 36.0s (amortized, batch size 5). 1454 / 4544 completed.
25/01/16 15:24:49 | INFO | root | Predicted structure for 4392|protein with length 197, pLDDT 88.0, pTM 0.909 in 36.0s (amortized, batch size 5). 1455 / 4544 completed.
25/01/16 15:27:51 | INFO | root | Predicted structure for 4445|protein with length 197, pLDDT 93.0, pTM 0.945 in 36.5s (amortized, batch size 5). 1456 / 4544 completed.
25/01/16 15:27:51 | INFO | root | Predicted structure for 0178|protein with length 198, pLDDT 92.5, pTM 0.948 in 36.5s (amortized, batch size 5). 1457 / 4544 completed.
25/01/16 15:27:51 | INFO | root | Predicted structure for 0196|protein with length 198, pLDDT 66.8, pTM 0.343 in 36.5s (amortized, batch size 5). 1458 / 4544 completed.
