DESULFOASV1_3263_quinone-interacting_membrane-bound_oxidoreductase_complex_subunit_QmoC	AF-P05853-F1-model_v4	DESULFOASV1_3263_quinone-interacting_membrane-bound_oxidoreductase_complex_subunit_QmoC	AF-P05853-F1-model_v4 Citrate utilization protein B	0.195	378	289	12	389	18	377	5.738E-10	421
DESULFOASV1_3264_hydrogenase_iron-sulfur_subunit	AF-Q8TM02-F1-model_v4	DESULFOASV1_3264_hydrogenase_iron-sulfur_subunit	AF-Q8TM02-F1-model_v4 Ferredoxin/F(420)H(2)-dependent CoB-CoM heterodisulfide reductase subunit A	0.211	777	596	4	760	2	778	5.726E-57	1886
DESULFOASV1_3265_FAD-dependent_oxidoreductase	AF-P96801-F1-model_v4	DESULFOASV1_3265_FAD-dependent_oxidoreductase	AF-P96801-F1-model_v4 CoB--CoM heterodisulfide reductase iron-sulfur subunit A 2	0.360	428	262	1	411	142	569	9.970E-44	1459
DESULFOASV1_3266_adenylyl-sulfate_reductase_subunit_alpha	AF-T2G6Z9-F1-model_v4	DESULFOASV1_3266_adenylyl-sulfate_reductase_subunit_alpha	AF-T2G6Z9-F1-model_v4 Adenylylsulfate reductase subunit alpha	0.835	664	109	1	664	1	664	7.564E-89	3792
DESULFOASV1_3267_adenylyl-sulfate_reductase_subunit_beta	AF-T2G899-F1-model_v4	DESULFOASV1_3267_adenylyl-sulfate_reductase_subunit_beta	AF-T2G899-F1-model_v4 Adenylylsulfate reductase subunit beta	0.789	166	35	1	166	1	166	2.784E-20	376
DESULFOASV1_3268_hypothetical_protein	AF-A5U7Q1-F1-model_v4	DESULFOASV1_3268_hypothetical_protein	AF-A5U7Q1-F1-model_v4 3-phosphoshikimate 1-carboxyvinyltransferase	0.175	448	352	102	529	3	450	1.734E-27	818
DESULFOASV1_3269_hypothetical_protein	AF-A2BM70-F1-model_v4	DESULFOASV1_3269_hypothetical_protein	AF-A2BM70-F1-model_v4 Serine--tRNA ligase	0.255	86	58	3	81	18	103	1.507E-01	90
DESULFOASV1_3270_aconitate_hydratase	AF-P82611-F1-model_v4	DESULFOASV1_3270_aconitate_hydratase	AF-P82611-F1-model_v4 Aconitate hydratase, mitochondrial	0.356	719	410	1	638	58	776	2.468E-77	2427
DESULFOASV1_3271_peptidylprolyl_isomerase	AF-P0ADY2-F1-model_v4	DESULFOASV1_3271_peptidylprolyl_isomerase	AF-P0ADY2-F1-model_v4 Periplasmic chaperone PpiD	0.248	627	462	1	627	1	616	8.221E-40	1210
DESULFOASV1_3272_hypothetical_protein	AF-O31608-F1-model_v4	DESULFOASV1_3272_hypothetical_protein	AF-O31608-F1-model_v4 Putative murein lytic transglycosylase YjbJ	0.155	245	103	99	343	58	180	8.159E-03	142
DESULFOASV1_3273_HD_domain-containing_protein	3tm8-assembly2.cif.gz_B	DESULFOASV1_3273_HD_domain-containing_protein	3tm8-assembly2.cif.gz_B Bd1817, a HDG"Y"P protein from Bdellovibrio bacteriovorus	0.240	310	232	14	323	2	307	3.420E-14	532
DESULFOASV1_3274_3-2-5-bisphosphate_nucleotidase_CysQ	AF-P59735-F1-model_v4	DESULFOASV1_3274_3-2-5-bisphosphate_nucleotidase_CysQ	AF-P59735-F1-model_v4 3'(2'),5'-bisphosphate nucleotidase CysQ	0.444	247	135	8	254	3	246	1.230E-32	1175
DESULFOASV1_3275_acyl-CoA_thioesterase	AF-Q9PJK7-F1-model_v4	DESULFOASV1_3275_acyl-CoA_thioesterase	AF-Q9PJK7-F1-model_v4 Uncharacterized acyl-CoA thioester hydrolase TC_0822	0.422	149	85	2	149	8	156	2.662E-18	743
DESULFOASV1_ORF_3276 not PDB100 or Swiss-Prot hit
DESULFOASV1_3277_precorrin-2_C-20-methyltransferase	AF-Q05593-F1-model_v4	DESULFOASV1_3277_precorrin-2_C-20-methyltransferase	AF-Q05593-F1-model_v4 Cobalt-precorrin-2 C(20)-methyltransferase	0.308	235	161	5	239	3	236	1.751E-27	944
DESULFOASV1_3278_ABC_transporter_substrate-binding_protein	AF-O34805-F1-model_v4	DESULFOASV1_3278_ABC_transporter_substrate-binding_protein	AF-O34805-F1-model_v4 Uncharacterized ABC transporter substrate-binding lipoprotein YvrC	0.269	273	197	1	271	41	313	1.097E-22	819
DESULFOASV1_3279_ABC_transporter_ATP-binding_protein	AF-P15031-F1-model_v4	DESULFOASV1_3279_ABC_transporter_ATP-binding_protein	AF-P15031-F1-model_v4 Fe(3+) dicitrate transport ATP-binding protein FecE	0.359	253	162	2	254	3	255	1.117E-31	1201
DESULFOASV1_3280_iron_ABC_transporter_permease	AF-O34451-F1-model_v4	DESULFOASV1_3280_iron_ABC_transporter_permease	AF-O34451-F1-model_v4 Uncharacterized ABC transporter permease protein YvrB	0.406	339	199	15	353	14	349	1.101E-21	1091
DESULFOASV1_3281_sirohydrochlorin_cobaltochelatase	2xvz-assembly1.cif.gz_A	DESULFOASV1_3281_sirohydrochlorin_cobaltochelatase	2xvz-assembly1.cif.gz_A Cobalt chelatase CbiK (periplasmatic) from Desulvobrio vulgaris Hildenborough (co-crystallized with cobalt)	0.599	262	105	39	300	1	262	1.336E-38	1416
DESULFOASV1_3282_peptidylprolyl_isomerase	AF-P83221-F1-model_v4	DESULFOASV1_3282_peptidylprolyl_isomerase	AF-P83221-F1-model_v4 Peptidyl-prolyl cis-trans isomerase cyp18	0.569	165	71	25	189	2	166	2.633E-25	1077
DESULFOASV1_3283_hypothetical_protein	AF-P34750-F1-model_v4	DESULFOASV1_3283_hypothetical_protein	AF-P34750-F1-model_v4 Fimbrial assembly protein PilQ	0.214	110	83	192	301	18	123	2.227E-07	297
DESULFOASV1_3284_hypothetical_protein	AF-P46352-F1-model_v4	DESULFOASV1_3284_hypothetical_protein	AF-P46352-F1-model_v4 Tyrosine recombinase XerD	0.190	291	234	62	352	4	293	3.092E-13	517
DESULFOASV1_3285_hypothetical_protein	AF-P16270-F1-model_v4	DESULFOASV1_3285_hypothetical_protein	AF-P16270-F1-model_v4 Non-seed lectin	0.137	250	209	11	253	12	261	1.231E-05	146
DESULFOASV1_3286_IS5_family_transposase	AF-Q08082-F1-model_v4	DESULFOASV1_3286_IS5_family_transposase	AF-Q08082-F1-model_v4 Putative transposase for insertion sequence element IS6501	0.276	134	92	9	142	2	129	8.609E-10	313
DESULFOASV1_3287_hypothetical_protein	AF-A1JNG6-F1-model_v4	DESULFOASV1_3287_hypothetical_protein	AF-A1JNG6-F1-model_v4 Antitoxin Xre	0.293	133	93	93	225	16	148	2.084E-08	357
DESULFOASV1_3290_circadian_clock_protein_KaiC	AF-P73860-F1-model_v4	DESULFOASV1_3290_circadian_clock_protein_KaiC	AF-P73860-F1-model_v4 KaiC-like protein 1	0.349	469	303	12	478	3	471	1.125E-55	1924
DESULFOASV1_3291_IS1595_family_transposase	AF-P04137-F1-model_v4	DESULFOASV1_3291_IS1595_family_transposase	AF-P04137-F1-model_v4 Uncharacterized protein in transposable element ISH50	0.240	231	166	5	223	64	294	1.054E-11	373
DESULFOASV1_3292_hypothetical_protein	AF-B7IKW0-F1-model_v4	DESULFOASV1_3292_hypothetical_protein	AF-B7IKW0-F1-model_v4 UPF0354 protein BCG9842_B0431	0.082	82	73	155	236	3	82	1.794E+00	38
DESULFOASV1_3294_hypothetical_protein	AF-P02942-F1-model_v4	DESULFOASV1_3294_hypothetical_protein	AF-P02942-F1-model_v4 Methyl-accepting chemotaxis protein I	0.248	664	409	2	665	3	547	4.345E-16	659
DESULFOASV1_3295_chemotaxis_protein_CheW	AF-P0A966-F1-model_v4	DESULFOASV1_3295_chemotaxis_protein_CheW	AF-P0A966-F1-model_v4 Chemotaxis protein CheW	0.290	162	111	1	162	10	166	3.494E-17	641
DESULFOASV1_3296_hypothetical_protein	AF-E5KK10-F1-model_v4	DESULFOASV1_3296_hypothetical_protein	AF-E5KK10-F1-model_v4 Methanogenesis regulatory histidine kinase FilI	0.168	653	435	14	537	6	658	1.180E-25	624
DESULFOASV1_3297_ISL3-like_element_ISBma1_family_transposase	AF-Q06126-F1-model_v4	DESULFOASV1_3297_ISL3-like_element_ISBma1_family_transposase	AF-Q06126-F1-model_v4 Transposase for insertion sequence element IS1001	0.297	399	277	1	395	2	400	6.756E-30	1190
DESULFOASV1_3298_hypothetical_protein	AF-Q52969-F1-model_v4	DESULFOASV1_3298_hypothetical_protein	AF-Q52969-F1-model_v4 Uncharacterized sensor-like histidine kinase R01002	0.240	228	163	2	216	194	421	3.756E-11	317
DESULFOASV1_3299_ISL3-like_element_ISBma1_family_transposase	AF-Q06126-F1-model_v4	DESULFOASV1_3299_ISL3-like_element_ISBma1_family_transposase	AF-Q06126-F1-model_v4 Transposase for insertion sequence element IS1001	0.297	399	277	1	395	2	400	6.756E-30	1190
DESULFOASV1_3300_hypothetical_protein	AF-P28917-F1-model_v4	DESULFOASV1_3300_hypothetical_protein	AF-P28917-F1-model_v4 H repeat-associated putative transposase YdcC	0.128	383	325	21	403	3	376	2.439E-12	368
DESULFOASV1_3302_glycyl-radical_enzyme_activating_protein	AF-Q312S3-F1-model_v4	DESULFOASV1_3302_glycyl-radical_enzyme_activating_protein	AF-Q312S3-F1-model_v4 Isethionate sulfite-lyase activating enzyme	0.374	312	188	13	324	3	304	4.000E-34	1200
DESULFOASV1_3303_hypothetical_protein	AF-P45517-F1-model_v4	DESULFOASV1_3303_hypothetical_protein	AF-P45517-F1-model_v4 Uncharacterized 15.0 kDa protein in dhaT-dhaS intergenic region	0.417	134	77	1	133	7	140	7.984E-18	662
DESULFOASV1_3304_glycyl_radical_protein	1r9d-assembly1.cif.gz_B	DESULFOASV1_3304_glycyl_radical_protein	1r9d-assembly1.cif.gz_B Glycerol bound form of the B12-independent glycerol dehydratase from Clostridium butyricum	0.436	806	438	36	841	5	781	1.880E-77	3453
DESULFOASV1_3305_hypothetical_protein	3m6e-assembly1.cif.gz_A	DESULFOASV1_3305_hypothetical_protein	3m6e-assembly1.cif.gz_A F80A mutant of the Urea Transporter from Desulfovibrio Vulgaris	0.116	307	256	10	316	13	303	1.102E-01	53
DESULFOASV1_3306_hypothetical_protein	AF-P0DOA0-F1-model_v4	DESULFOASV1_3306_hypothetical_protein	AF-P0DOA0-F1-model_v4 Sensor kinase CckA	0.217	679	509	32	710	295	945	1.304E-39	802
DESULFOASV1_3307_hypothetical_protein	3f6w-assembly4.cif.gz_E	DESULFOASV1_3307_hypothetical_protein	3f6w-assembly4.cif.gz_E XRE-family like protein from Pseudomonas syringae pv. tomato str. DC3000	0.218	55	41	1	55	26	79	1.353E-01	80
DESULFOASV1_3308_patatin-like_phospholipase_family_protein	AF-Q6XGD4-F1-model_v4	DESULFOASV1_3308_patatin-like_phospholipase_family_protein	AF-Q6XGD4-F1-model_v4 cUMP-AMP-activated phospholipase	0.172	308	242	88	395	18	310	2.662E-11	320
DESULFOASV1_3309_hypothetical_protein	2q3l-assembly2.cif.gz_A-2	DESULFOASV1_3309_hypothetical_protein	2q3l-assembly2.cif.gz_A-2 CRYSTAL STRUCTURE OF AN UNCHARACTERIZED PROTEIN FROM DUF3478 FAMILY WITH A SPOIIAA-LIKE FOLD (SHEW_3102) FROM SHEWANELLA LOIHICA PV-4 AT 2.25 A RESOLUTION	0.146	120	98	1	120	10	125	5.745E-04	106
DESULFOASV1_3310_lipoate-protein_ligase	AF-O07608-F1-model_v4	DESULFOASV1_3310_lipoate-protein_ligase	AF-O07608-F1-model_v4 Lipoate-protein ligase LplJ	0.387	330	197	4	325	2	331	1.939E-44	1561
DESULFOASV1_3311_carboxymuconolactone_decarboxylase_family_protein	5dik-assembly1.cif.gz_A	DESULFOASV1_3311_carboxymuconolactone_decarboxylase_family_protein	5dik-assembly1.cif.gz_A Crystal structure of apo-lpg0406, a carboxymuconolactone decarboxylase family protein from Legionella pneumophila	0.320	106	71	3	108	7	112	1.136E-05	267
DESULFOASV1_3312_PaaI_family_thioesterase	1ixl-assembly1.cif.gz_A	DESULFOASV1_3312_PaaI_family_thioesterase	1ixl-assembly1.cif.gz_A Crystal structure of uncharacterized protein PH1136 from Pyrococcus horikoshii	0.511	127	62	1	127	4	130	7.341E-18	765
DESULFOASV1_3313_DUF6506_family_protein	AF-Q58038-F1-model_v4	DESULFOASV1_3313_DUF6506_family_protein	AF-Q58038-F1-model_v4 Uncharacterized HTH-type transcriptional regulator MJ0621	0.226	82	60	4	85	76	153	2.968E-03	105
DESULFOASV1_3314_NAD-+-NADH_kinase	AF-P27748-F1-model_v4	DESULFOASV1_3314_NAD-+-NADH_kinase	AF-P27748-F1-model_v4 Acetoin catabolism protein X	0.362	339	207	2	327	13	351	1.206E-37	1284
DESULFOASV1_3315_alpha-ketoacid_dehydrogenase_subunit_beta	AF-P27746-F1-model_v4	DESULFOASV1_3315_alpha-ketoacid_dehydrogenase_subunit_beta	AF-P27746-F1-model_v4 Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta	0.542	329	146	2	321	3	331	9.240E-48	1841
DESULFOASV1_3316_pyruvate_dehydrogenase-acetyl-transferring-E1_component_subunit_alpha	AF-O31404-F1-model_v4	DESULFOASV1_3316_pyruvate_dehydrogenase-acetyl-transferring-E1_component_subunit_alpha	AF-O31404-F1-model_v4 Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha	0.568	319	137	1	319	9	326	6.281E-40	1772
DESULFOASV1_3317_Lin0512_family_protein	3c8l-assembly1.cif.gz_A	DESULFOASV1_3317_Lin0512_family_protein	3c8l-assembly1.cif.gz_A Crystal structure of a ftsz-like protein of unknown function (npun_r1471) from nostoc punctiforme pcc 73102 at 1.22 A resolution	0.411	119	70	1	119	2	120	2.254E-13	432
DESULFOASV1_3318_dihydrolipoamide_acetyltransferase	AF-Q92HK7-F1-model_v4	DESULFOASV1_3318_dihydrolipoamide_acetyltransferase	AF-Q92HK7-F1-model_v4 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0.278	461	297	1	461	1	412	4.176E-43	1209
DESULFOASV1_3319_sigma-54-dependent_Fis_family_transcriptional_regulator	AF-P26047-F1-model_v4	DESULFOASV1_3319_sigma-54-dependent_Fis_family_transcriptional_regulator	AF-P26047-F1-model_v4 Signal-transduction and transcriptional-control protein	0.313	636	427	61	696	9	631	1.595E-62	1511
DESULFOASV1_3320_hypothetical_protein	AF-B8GXP3-F1-model_v4	DESULFOASV1_3320_hypothetical_protein	AF-B8GXP3-F1-model_v4 Heat-inducible transcription repressor HrcA	0.184	38	30	87	124	147	184	5.752E-01	76
DESULFOASV1_3321_hypothetical_protein	AF-B1N1A2-F1-model_v4	DESULFOASV1_3321_hypothetical_protein	AF-B1N1A2-F1-model_v4 6-hydroxy-3-succinoylpyridine 3-monooxygenase HspA	0.234	235	154	2	203	10	244	8.419E-15	474
DESULFOASV1_3322_hypothetical_protein	AF-Q59DX8-F1-model_v4	DESULFOASV1_3322_hypothetical_protein	AF-Q59DX8-F1-model_v4 N-alpha-acetyltransferase 80	0.183	157	127	4	160	23	178	6.606E-11	324
DESULFOASV1_3323_SH3_domain-containing_protein	6a9c-assembly1.cif.gz_A	DESULFOASV1_3323_SH3_domain-containing_protein	6a9c-assembly1.cif.gz_A Crystal Structure c-terminal SH3 domain of Myosin IB from Entamoeba histolytica bound to EhFP10(GEF) peptide.	0.116	120	50	1	120	2	59	9.869E-03	156
DESULFOASV1_3324_iron-containing_alcohol_dehydrogenase	AF-Q59477-F1-model_v4	DESULFOASV1_3324_iron-containing_alcohol_dehydrogenase	AF-Q59477-F1-model_v4 1,3-propanediol dehydrogenase	0.402	387	230	1	385	1	387	5.125E-38	1757
DESULFOASV1_3325_aldehyde_ferredoxin_oxidoreductase_family_protein	AF-Q51739-F1-model_v4	DESULFOASV1_3325_aldehyde_ferredoxin_oxidoreductase_family_protein	AF-Q51739-F1-model_v4 Tungsten-containing aldehyde ferredoxin oxidoreductase	0.334	592	390	1	586	1	592	2.324E-48	2154
DESULFOASV1_3326_N-acyl_homoserine_lactonase_family_protein	AF-A8IQD2-F1-model_v4	DESULFOASV1_3326_N-acyl_homoserine_lactonase_family_protein	AF-A8IQD2-F1-model_v4 N-acyl homoserine lactonase AttM	0.490	259	131	2	258	5	263	3.686E-38	1387
DESULFOASV1_3327_hypothetical_protein	AF-Q01265-F1-model_v4	DESULFOASV1_3327_hypothetical_protein	AF-Q01265-F1-model_v4 Uncharacterized protein in HyuA 5'region	0.462	292	155	383	674	4	293	2.214E-34	1265
DESULFOASV1_3328_aromatic_amino_acid_transporter	AF-P0AAD5-F1-model_v4	DESULFOASV1_3328_aromatic_amino_acid_transporter	AF-P0AAD5-F1-model_v4 Tyrosine-specific transport protein	0.364	392	241	1	380	1	392	1.612E-23	1181
DESULFOASV1_3329_hypothetical_protein	AF-P0DUB7-F1-model_v4	DESULFOASV1_3329_hypothetical_protein	AF-P0DUB7-F1-model_v4 Putative lipoprotein Tanf_09445	0.149	159	115	15	173	4	139	2.209E-04	151
DESULFOASV1_3330_hypothetical_protein	7ytj-assembly1.cif.gz_C	DESULFOASV1_3330_hypothetical_protein	7ytj-assembly1.cif.gz_C Cryo-EM structure of VTC complex	0.132	94	76	1	89	2	95	1.616E+00	59
DESULFOASV1_3331_hypothetical_protein	AF-O34507-F1-model_v4	DESULFOASV1_3331_hypothetical_protein	AF-O34507-F1-model_v4 Serine/threonine-protein kinase PrkC	0.298	275	187	21	295	3	269	3.206E-18	606
DESULFOASV1_3332_N-A	AF-O34779-F1-model_v4	DESULFOASV1_3332_N-A	AF-O34779-F1-model_v4 Protein phosphatase PrpC	0.341	240	152	9	239	3	242	9.333E-26	985
DESULFOASV1_3333_acyl-CoA_desaturase	AF-O65797-F1-model_v4	DESULFOASV1_3333_acyl-CoA_desaturase	AF-O65797-F1-model_v4 Delta-9 acyl-lipid desaturase 1	0.311	276	181	16	291	38	301	1.262E-17	816
DESULFOASV1_3334_hypothetical_protein	AF-O53732-F1-model_v4	DESULFOASV1_3334_hypothetical_protein	AF-O53732-F1-model_v4 Tuberculostearic acid methyltransferase UfaA1	0.378	403	249	270	672	22	423	3.067E-43	1479
DESULFOASV1_3335_FAD-dependent_oxidoreductase	6f7l-assembly1.cif.gz_A	DESULFOASV1_3335_FAD-dependent_oxidoreductase	6f7l-assembly1.cif.gz_A Crystal structure of LkcE R326Q mutant in complex with its substrate	0.274	419	294	3	421	5	410	6.530E-36	1146
DESULFOASV1_3336_cyclopropane-fatty-acyl-phospholipid_synthase_family_protein	AF-Q5C9L6-F1-model_v4	DESULFOASV1_3336_cyclopropane-fatty-acyl-phospholipid_synthase_family_protein	AF-Q5C9L6-F1-model_v4 (S)-coclaurine N-methyltransferase	0.328	354	229	6	359	20	361	9.521E-35	1313
DESULFOASV1_3337_DUF1295_domain-containing_protein	AF-O74507-F1-model_v4	DESULFOASV1_3337_DUF1295_domain-containing_protein	AF-O74507-F1-model_v4 Uncharacterized protein C594.04c	0.213	282	200	6	260	52	333	1.280E-08	387
DESULFOASV1_3338_MFS_transporter	AF-P74168-F1-model_v4	DESULFOASV1_3338_MFS_transporter	AF-P74168-F1-model_v4 Uncharacterized symporter sll1374	0.233	541	348	1	455	1	541	6.102E-23	1099
DESULFOASV1_3339_PQQ-dependent_sugar_dehydrogenase	AF-P73001-F1-model_v4	DESULFOASV1_3339_PQQ-dependent_sugar_dehydrogenase	AF-P73001-F1-model_v4 Uncharacterized protein slr1608	0.497	396	191	1	396	31	410	3.728E-52	2000
DESULFOASV1_3340_calcium-sodium_antiporter	5jdq-assembly1.cif.gz_A	DESULFOASV1_3340_calcium-sodium_antiporter	5jdq-assembly1.cif.gz_A Structural mechanisms of extracellular ion exchange and induced binding-site occlusion in the sodium-calcium exchanger NCX_Mj soaked with 100 mM Na+ and 10mM Sr2+	0.259	320	216	23	342	1	292	8.379E-15	686
DESULFOASV1_3341_dTDP-4-dehydrorhamnose_3-5-epimerase	3ryk-assembly1.cif.gz_B	DESULFOASV1_3341_dTDP-4-dehydrorhamnose_3-5-epimerase	3ryk-assembly1.cif.gz_B 1.63 Angstrom resolution crystal structure of dTDP-4-dehydrorhamnose 3,5-epimerase (rfbC) from Bacillus anthracis str. Ames with TDP and PPi bound	0.500	146	73	2	147	29	174	7.585E-19	814
DESULFOASV1_3342_cytochrome_c3_family_protein	AF-P0DOV3-F1-model_v4	DESULFOASV1_3342_cytochrome_c3_family_protein	AF-P0DOV3-F1-model_v4 Menaquinone reductase, multiheme cytochrome c subunit	0.485	208	94	1	183	3	210	2.994E-19	496
DESULFOASV1_3343_molybdopterin-dependent_oxidoreductase	AF-Q72E84-F1-model_v4	DESULFOASV1_3343_molybdopterin-dependent_oxidoreductase	AF-Q72E84-F1-model_v4 Menaquinone reductase, molybdopterin-binding-like subunit	0.443	691	379	1	682	1	691	1.031E-85	2931
DESULFOASV1_3344_4Fe-4S_dicluster_domain-containing_protein	AF-Q72E85-F1-model_v4	DESULFOASV1_3344_4Fe-4S_dicluster_domain-containing_protein	AF-Q72E85-F1-model_v4 Menaquinone reductase, iron-sulfur cluster-binding subunit	0.731	253	68	1	253	1	253	1.370E-43	1492
DESULFOASV1_3345_polysulfide_reductase_NrfD	AF-Q72E86-F1-model_v4	DESULFOASV1_3345_polysulfide_reductase_NrfD	AF-Q72E86-F1-model_v4 Menaquinone reductase, integral membrane subunit	0.686	411	128	2	410	9	419	3.653E-34	1841
DESULFOASV1_3346_WcaI_family_glycosyltransferase	AF-P32057-F1-model_v4	DESULFOASV1_3346_WcaI_family_glycosyltransferase	AF-P32057-F1-model_v4 Putative colanic acid biosynthesis glycosyl transferase WcaI	0.317	405	271	1	398	1	405	2.561E-36	1126
DESULFOASV1_3347_hypothetical_protein	AF-P31734-F1-model_v4	DESULFOASV1_3347_hypothetical_protein	AF-P31734-F1-model_v4 Type II secretion system core protein G	0.184	174	106	1	174	1	131	2.112E-04	139
DESULFOASV1_3348_hypothetical_protein	AF-P86893-F1-model_v4	DESULFOASV1_3348_hypothetical_protein	AF-P86893-F1-model_v4 Seed lectin	0.116	320	193	225	544	10	228	2.207E-08	200
DESULFOASV1_3349_hypothetical_protein	AF-Q17RW2-F1-model_v4	DESULFOASV1_3349_hypothetical_protein	AF-Q17RW2-F1-model_v4 Collagen alpha-1(XXIV) chain	0.155	225	140	237	461	82	248	5.726E-07	145
DESULFOASV1_3350_hypothetical_protein	AF-P31734-F1-model_v4	DESULFOASV1_3350_hypothetical_protein	AF-P31734-F1-model_v4 Type II secretion system core protein G	0.166	172	113	1	172	4	139	1.942E-04	127
DESULFOASV1_3351_hypothetical_protein	6t8s-assembly3.cif.gz_CCC	DESULFOASV1_3351_hypothetical_protein	6t8s-assembly3.cif.gz_CCC Structure of the major Type IV pilin PilA1 from Clostridium difficile	0.124	147	110	60	206	5	130	2.722E-02	73
DESULFOASV1_3352_hypothetical_protein	AF-P29240-F1-model_v4	DESULFOASV1_3352_hypothetical_protein	AF-P29240-F1-model_v4 5'-nucleotidase	0.152	326	249	1	295	1	326	3.727E-14	374
DESULFOASV1_3353_hypothetical_protein	AF-Q60153-F1-model_v4	DESULFOASV1_3353_hypothetical_protein	AF-Q60153-F1-model_v4 Toxin coregulated pilin	0.164	246	168	4	249	20	221	6.340E-03	80
DESULFOASV1_3354_hypothetical_protein	AF-P58997-F1-model_v4	DESULFOASV1_3354_hypothetical_protein	AF-P58997-F1-model_v4 Major structural subunit of bundle-forming pilus	0.111	255	168	2	256	4	193	1.649E-02	86
DESULFOASV1_3355_hypothetical_protein	AF-P03009-F1-model_v4	DESULFOASV1_3355_hypothetical_protein	AF-P03009-F1-model_v4 Probable transposase for transposon Tn903	0.122	303	160	9	311	116	298	1.447E-06	167
DESULFOASV1_3356_hypothetical_protein	AF-Q60153-F1-model_v4	DESULFOASV1_3356_hypothetical_protein	AF-Q60153-F1-model_v4 Toxin coregulated pilin	0.134	247	178	2	248	19	224	8.408E-03	78
DESULFOASV1_3357_hypothetical_protein	AF-P54341-F1-model_v4	DESULFOASV1_3357_hypothetical_protein	AF-P54341-F1-model_v4 Phage-like element PBSX protein XkdV	0.074	142	126	25	161	536	677	1.988E-03	113
DESULFOASV1_3359_YdbL_family_protein	AF-P76076-F1-model_v4	DESULFOASV1_3359_YdbL_family_protein	AF-P76076-F1-model_v4 Uncharacterized protein YdbL	0.271	92	61	105	196	24	107	1.389E-03	162
DESULFOASV1_3360_hypothetical_protein	6jsx-assembly1.cif.gz_B	DESULFOASV1_3360_hypothetical_protein	6jsx-assembly1.cif.gz_B Structure of a flagellin protein, HpFlaG	0.191	72	54	5	76	4	71	1.599E-02	69
DESULFOASV1_3362_tetratricopeptide_repeat_protein	AF-P81436-F1-model_v4	DESULFOASV1_3362_tetratricopeptide_repeat_protein	AF-P81436-F1-model_v4 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	0.215	294	215	486	779	113	387	8.769E-10	430
DESULFOASV1_3363_nitroreductase_family_protein	3e39-assembly1.cif.gz_B	DESULFOASV1_3363_nitroreductase_family_protein	3e39-assembly1.cif.gz_B Crystal structure of a putative nitroreductase in complex with fmn (dde_0787) from desulfovibrio desulfuricans subsp. at 1.70 A resolution	0.588	170	70	4	173	1	170	2.151E-24	914
DESULFOASV1_3364_MBL_fold_metallo-hydrolase	AF-P54501-F1-model_v4	DESULFOASV1_3364_MBL_fold_metallo-hydrolase	AF-P54501-F1-model_v4 Probable metallo-hydrolase YqgX	0.373	206	127	1	203	1	206	1.453E-22	724
DESULFOASV1_3365_hypothetical_protein	AF-A6X977-F1-model_v4	DESULFOASV1_3365_hypothetical_protein	AF-A6X977-F1-model_v4 Putative uncharacterized protein SPAC27E2.13	0.173	23	18	12	34	6	28	3.339E+00	52
DESULFOASV1_3366_flavodoxin_family_protein	AF-O28836-F1-model_v4	DESULFOASV1_3366_flavodoxin_family_protein	AF-O28836-F1-model_v4 Iron-sulfur flavoprotein AF_1436	0.209	196	139	8	203	3	179	7.397E-12	376
DESULFOASV1_3367_hypothetical_protein	AF-Q83J92-F1-model_v4	DESULFOASV1_3367_hypothetical_protein	AF-Q83J92-F1-model_v4 DNA utilization protein YhgH	0.344	225	146	9	232	3	227	3.406E-24	784
DESULFOASV1_3368_GGDEF_domain-containing_protein	6ttr-assembly1.cif.gz_A	DESULFOASV1_3368_GGDEF_domain-containing_protein	6ttr-assembly1.cif.gz_A Crystal Structure of the coiled coil and GGDEF domain of DgcB from Caulobacter crescentus in complex with c-di-GMP	0.353	198	120	144	341	5	190	9.026E-16	596
DESULFOASV1_3369_50S_ribosomal_protein_L21	AF-C6BZ96-F1-model_v4	DESULFOASV1_3369_50S_ribosomal_protein_L21	AF-C6BZ96-F1-model_v4 50S ribosomal protein L21	0.582	103	43	1	103	1	103	1.187E-13	655
DESULFOASV1_3370_50S_ribosomal_protein_L27	AF-C4XNW1-F1-model_v4	DESULFOASV1_3370_50S_ribosomal_protein_L27	AF-C4XNW1-F1-model_v4 50S ribosomal protein L27	0.831	89	15	1	89	1	89	7.636E-13	451
DESULFOASV1_3371_GTPase_ObgE	AF-Q72DK0-F1-model_v4	DESULFOASV1_3371_GTPase_ObgE	AF-Q72DK0-F1-model_v4 GTPase Obg	0.657	339	115	1	337	1	339	1.422E-56	2078
DESULFOASV1_3372_glutamate_5-kinase	AF-A1VF55-F1-model_v4	DESULFOASV1_3372_glutamate_5-kinase	AF-A1VF55-F1-model_v4 Glutamate 5-kinase	0.586	380	156	9	386	1	380	2.769E-58	2183
DESULFOASV1_3373_DMT_family_transporter	AF-O29973-F1-model_v4	DESULFOASV1_3373_DMT_family_transporter	AF-O29973-F1-model_v4 Uncharacterized transporter AF_0266	0.237	288	208	20	307	2	275	5.919E-14	695
DESULFOASV1_ORF_3374 not PDB100 or Swiss-Prot hit
