original_ORF_annotation	foldseek description	evalue
hypothetical protein	pMob1-Lats1 complex 	7.4150000000000000000000000000000000000000000000000
hypothetical protein	Vacuolar-sorting protein SNF8 	0.0000000101000000000000000000000000000000000000000
hypothetical protein	Caldiarchaeum Subterraneum Ubiquitin:Rpn11-homolog complex 	0.0000000092100000000000000000000000000000000000000
hypothetical protein	Ubiquitin-like modifier-activating enzyme 5 	0.0000000000000000000000000053700000000000000000000
hypothetical protein	Ubiquitin-fold modifier 1 	0.0000000368000000000000000000000000000000000000000
hypothetical protein	Ubiquitin-fold modifier-conjugating enzyme 1 	0.0000970900000000000000000000000000000000000000000
YbaN family protein	Inner membrane protein YbaN 	0.0000004630000000000000000000000000000000000000000
hypothetical protein	Lys-gingipain 	0.0000000000000000000172000000000000000000000000000
hypothetical protein	Cryo-EM structure of ribosome-Sec61-TRAP (TRanslocon Associated Protein) translocon complex 	0.0001432000000000000000000000000000000000000000000
hypothetical protein	Putative transposase InsL for insertion sequence element IS186A 	0.0000000008570000000000000000000000000000000000000
hypothetical protein	Protein phosphatase CheZ 	3.7090000000000000000000000000000000000000000000000
histidine phosphatase family protein	Phosphoglycerate mutase-like protein AT74H 	0.0000002170000000000000000000000000000000000000000
hypothetical protein	"1-acyl-sn-glycerol-3-phosphate acyltransferase LPAT1, chloroplastic "	0.0000000000003810000000000000000000000000000000000
hypothetical protein		
aldo-keto reductase	Glyoxal reductase 	0.0000000000000000000000000000000000011400000000000
hypothetical protein	Probable flagellin 1 	0.0000000000073600000000000000000000000000000000000
glycoside hydrolase family 3 C-terminal domain-containing protein	Thermostable beta-glucosidase B 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of the sugar phosphatase PfHAD1 from Plasmodium falciparum 	0.8086000000000000000000000000000000000000000000000
diacylglycerol kinase	"Sphingoid long-chain bases kinase 2, mitochondrial "	0.0000000000000000000000000000000142000000000000000
hypothetical protein	IMPACT family member YvyE 	0.0000000000000001630000000000000000000000000000000
amidohydrolase	Protein LONG AFTER FAR-RED 3 	0.0000000000000000000000000000000000000440000000000
undecaprenyl-diphosphate phosphatase	Undecaprenyl-diphosphatase 	0.0000000000000000391000000000000000000000000000000
hypothetical protein	Putative antiporter CaxA 	0.0000000113000000000000000000000000000000000000000
hypothetical protein	Putative bacteriocin-SkfA transport system permease protein SkfF 	0.1577000000000000000000000000000000000000000000000
MFS transporter	Probable glucitol transport protein GutA 	0.0000000000000000342000000000000000000000000000000
hypothetical protein	Cullin-associated NEDD8-dissociated protein 2 	0.0000000000000108000000000000000000000000000000000
hypothetical protein	NMR structure of plasmid copy control protein ORF56 from sulfolobus islandicus 	0.9256000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized HTH-type transcriptional regulator MJ0925 	0.0002547000000000000000000000000000000000000000000
ATP-binding cassette domain-containing protein	Linearmycin resistance ATP-binding protein LnrL 	0.0000000000000000000000000000000125000000000000000
SagG family ABC transporter permease subunit	Linearmycin resistance permease protein LnrN 	0.0000000000000023000000000000000000000000000000000
hypothetical protein	Ribosomal protein S12 methylthiotransferase accessory factor YcaO 	0.0000000000000000001260000000000000000000000000000
hypothetical protein	Adhesion G-protein coupled receptor G2 	0.0050630000000000000000000000000000000000000000000
hypothetical protein	"Crystal structure of renal tumor suppressor protein, folliculin "	0.0014330000000000000000000000000000000000000000000
hypothetical protein	Ergosterol biosynthetic protein 28 	0.3335000000000000000000000000000000000000000000000
hypothetical protein	Lipid A biosynthesis palmitoleoyltransferase 	0.0000000000014600000000000000000000000000000000000
hypothetical protein	Hypoxic response protein 1 	0.0000000058000000000000000000000000000000000000000
hypothetical protein	E3 ubiquitin-protein ligase APD3 	0.0000000000000559000000000000000000000000000000000
RNA chaperone-antiterminator CspA	Cold shock protein 1 	0.0000001280000000000000000000000000000000000000000
hypothetical protein	Putative uncharacterized protein YPR170W-A 	5.8580000000000000000000000000000000000000000000000
SDR family oxidoreductase	Putative oxidoreductase SadH 	0.0000000000000000000000003260000000000000000000000
hypothetical protein	23S rRNA-specific endonuclease VapC20 	0.0001746000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein AF_1076 	9.4560000000000000000000000000000000000000000000000
transcription initiation factor IIB	Transcription initiation factor IIB 2 	0.0000000000000074400000000000000000000000000000000
hypothetical protein	Structure of human CLASP1 TOG1 	0.8638000000000000000000000000000000000000000000000
hypothetical protein	DNA repair protein RAD50 	0.0221800000000000000000000000000000000000000000000
chemotaxis protein CheC	CheY-P phosphatase CheC 	0.0000000000000000377000000000000000000000000000000
hypothetical protein	"THERMOCOCCUS CELER RPB9, NMR, 25 STRUCTURES "	0.2897000000000000000000000000000000000000000000000
hypothetical protein	Chemotaxis protein CheY 	0.0000000000000025000000000000000000000000000000000
chemoreceptor glutamine deamidase CheD	Probable chemoreceptor glutamine deamidase CheD 	0.0000000000000000000000001040000000000000000000000
hypothetical protein	CheY-P phosphatase CheC 	0.0000000000000000015900000000000000000000000000000
chemotaxis response regulator protein-glutamate methylesterase	Protein-glutamate methylesterase/protein-glutamine glutaminase 2 	0.0000000000000000000000000000000000000000000058300
chemotaxis protein CheA	Chemotaxis protein CheA 	0.0000000000000000000000000000000000000000000000000
chemotaxis protein CheY	Chemotaxis protein CheY 	0.0000000000000000004830000000000000000000000000000
hypothetical protein	Chemotaxis protein CheW 	0.0000000000000000088400000000000000000000000000000
hypothetical protein	Uncharacterized transporter YdfC 	0.0000000078600000000000000000000000000000000000000
ABC transporter ATP-binding protein	Uncharacterized ABC transporter ATP-binding protein TM_0352 	0.0000000000000000000000000000463000000000000000000
hypothetical protein	Uncharacterized ABC transporter permease protein Rv0987 	0.0000000000000002000000000000000000000000000000000
class I SAM-dependent methyltransferase	Crystal structure of cyclopropane-fatty-acyl-phospholipid synthase-like protein (YP_807781.1) from Lactobacillus casei ATCC 334 at 1.85 A resolution 	0.0000000000000608000000000000000000000000000000000
hypothetical protein	Uncharacterized protein AF_1266 	0.0026680000000000000000000000000000000000000000000
RNA-guided endonuclease TnpB family protein	Putative transposase in snaA-snaB intergenic region 	0.0000000000000000000094900000000000000000000000000
hypothetical protein	DEINOCOCCUS RADIODURANS ISDRA2 TRANSPOSASE RIGHT END DNA COMPLEX 	0.0000025600000000000000000000000000000000000000000
DUF5814 domain-containing protein	Probable ATP-dependent helicase MJ1401 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Cryo-EM structure of Escherichia coli release complex of transcription termination (TTC-release) 	9.2130000000000000000000000000000000000000000000000
hypothetical protein	Protein SSUH2 homolog 	0.0000000000001010000000000000000000000000000000000
chloride channel protein	Chloride channel protein CLC-f 	0.0000000000000000000000013400000000000000000000000
ABC transporter substrate-binding protein	Glutathione-binding protein GsiB 	0.0000000000000000000000000000000000000061800000000
hypothetical protein		
pyruvate kinase alpha-beta domain-containing protein	CRYSTAL STRUCTURE OF an alpha/beta domain of a putative pyruvate kinase (AF0103) FROM ARCHAEOGLOBUS FULGIDUS DSM 4304 AT 1.30 A RESOLUTION 	0.0000000000000000000471000000000000000000000000000
MogA-MoaB family molybdenum cofactor biosynthesis protein	Molybdenum cofactor biosynthesis protein B 	0.0000000000000000426000000000000000000000000000000
molybdopterin-binding protein	Putative molybdopterin biosynthesis protein MJ0886 	0.0000000000000000000000000000000000000000000000000
bifunctional methylenetetrahydrofolate dehydrogenase-methenyltetrahydrofolate cyclohydrolase FolD	Bifunctional protein FolD 	0.0000000000000000000000000000000000001340000000000
type 1 glutamine amidotransferase domain-containing protein	Uncharacterized protein AF_1281 	0.0000000000000000000000020500000000000000000000000
hypothetical protein	Geranylgeranyl transferase type-2 subunit beta 2 	0.0000000337000000000000000000000000000000000000000
hypothetical protein	"Actin, cytoplasmic 2 "	0.0000000000000000000000000000000000000160000000000
hypothetical protein	Transcriptional regulator ModE 	0.0000047800000000000000000000000000000000000000000
hypothetical protein	"XPF from Aeropyrum pernix, complex with DNA "	0.0000000121000000000000000000000000000000000000000
hypothetical protein	"Crystal structure of archaeal XPF/Mus81 homolog, Hef from Pyrococcus furiosus, nuclease domain, Ca cocrystal "	0.0000000000000003190000000000000000000000000000000
hypothetical protein	Membrane-embedded CAAX protease MroQ 	0.0207100000000000000000000000000000000000000000000
hypothetical protein	Transposase for insertion sequence element IS905 	0.4008000000000000000000000000000000000000000000000
hypothetical protein	structure of a Na+-selective mutant of two-pore channel from Arabidopsis thaliana AtTPC1 	0.0587600000000000000000000000000000000000000000000
hypothetical protein	Bifunctional enzyme Fae/Hps 	0.0000000000000000007700000000000000000000000000000
slipin family protein	Stomatin homolog PYRAB06580 	0.0000000000000000000000000016500000000000000000000
hypothetical protein	Uncharacterized protein MJ0150 	0.0000000001960000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein TP_0381 	0.1820000000000000000000000000000000000000000000000
hypothetical protein	Ferredoxin 	0.0004693000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized ferredoxin MJ0146 	0.0025990000000000000000000000000000000000000000000
NAD-dependent epimerase-dehydratase family protein	"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating "	0.0000000000000000000000000000000001560000000000000
hypothetical protein	Uncharacterized protein AF_2204 	0.0000000000000000000286000000000000000000000000000
hypothetical protein	Type IV secretion system protein virB2 	0.9425000000000000000000000000000000000000000000000
hypothetical protein	ATP synthase protein I 	1.4030000000000000000000000000000000000000000000000
type II CAAX endopeptidase family protein	CAAX prenyl protease 2 homolog 	0.0040920000000000000000000000000000000000000000000
hypothetical protein	Tetratricopeptide repeat protein 28 	0.0000000002490000000000000000000000000000000000000
hypothetical protein	"Crystal Structure of the CARDB domain of the PF1109 protein in complex with di-metal ions from Pyrococcus furiosus, Northeast Structural Genomics Consortium Target PfR193A "	0.0000022370000000000000000000000000000000000000000
AAA family ATPase	ATP-binding protein Uup 	0.0000002310000000000000000000000000000000000000000
hypothetical protein	Pol II-CSB-CSA-DDB1-UVSSA (Structure1) 	0.9848000000000000000000000000000000000000000000000
hypothetical protein	Cryo-EM structure of the AsCas12f1-sgRNAv1-dsDNA ternary complex 	0.0000000017800000000000000000000000000000000000000
Rab family GTPase	Ras-related protein Rab-19 	0.0000000000000079600000000000000000000000000000000
hypothetical protein	DNA replication ATP-dependent helicase/nuclease dna2 	0.2988000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of tetra-tandem repeat in extending region of large adhesion protein 	0.0000000000635000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein YclG 	0.0000000003180000000000000000000000000000000000000
cation-transporting P-type ATPase	Probable cation-transporting ATPase F 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	"Crystal Structure of the CARDB domain of the PF1109 protein in complex with di-metal ions from Pyrococcus furiosus, Northeast Structural Genomics Consortium Target PfR193A "	0.0000055670000000000000000000000000000000000000000
2-hydroxyacyl-CoA dehydratase	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit 	0.0000000190000000000000000000000000000000000000000
hypothetical protein	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit 	0.0000000109000000000000000000000000000000000000000
hypothetical protein	T33-ml35 - Designed Tetrahedral Protein Cage Using Machine Learning Algorithms 	0.0423000000000000000000000000000000000000000000000
hypothetical protein	The bacterial divisome protein complex FtsB-FtsL-FtsQ 	7.0670000000000000000000000000000000000000000000000
hypothetical protein	22 kDa alpha-zein 8 	4.4210000000000000000000000000000000000000000000000
DUF3427 domain-containing protein	Crystal structure of the ATP-dependent restriction endonuclease SauUSI 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Alginate binding domain CBM 	0.0000004250000000000000000000000000000000000000000
hypothetical protein	"Troponin I, cardiac muscle "	4.9990000000000000000000000000000000000000000000000
NERD domain-containing protein-DEAD-DEAH box helicase	Schlafen family member 5 	0.0000000000000000726000000000000000000000000000000
hypothetical protein	"30S ribosomal protein S8, chloroplastic "	0.2475000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of the ATP-dependent restriction endonuclease SauUSI 	0.0000010930000000000000000000000000000000000000000
hypothetical protein	Transcription initiation factor IIB 	0.0002477000000000000000000000000000000000000000000
hypothetical protein	HTH-type transcriptional regulator SarS 	0.0002579000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein in sodM 3'region 	3.3050000000000000000000000000000000000000000000000
hypothetical protein	Arcadin-4 	0.0000000000000000000000049100000000000000000000000
hypothetical protein	Crystal Structure of a Computationally Designed RSV-Presenting Epitope Scaffold And Its Elicited Antibody 17HD9 	1.4760000000000000000000000000000000000000000000000
DEAD-DEAH box helicase family protein	Putative mitochondrial ATP-dependent helicase irc3 	0.0000000000000000049900000000000000000000000000000
hypothetical protein	CRYSTAL STRUCTURE OF THE HISTONE FROM METHANOPYRUS KANDLERI 	0.0000009240000000000000000000000000000000000000000
hypothetical protein	"Structure of Transcription factor, GerE "	1.3060000000000000000000000000000000000000000000000
phosphoadenosine phosphosulfate reductase family protein	Uncharacterized protein MJ0066 	0.0000000000000000000232000000000000000000000000000
AAA family ATPase	Protein bps2 	0.0000000000000000000046300000000000000000000000000
hypothetical protein		
hypothetical protein	"ATPase synthesis protein 25, mitochondrial "	6.2780000000000000000000000000000000000000000000000
hypothetical protein	Exodeoxyribonuclease 7 small subunit 	2.5180000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized HTH-type transcriptional regulator MJ0361 	0.0002348000000000000000000000000000000000000000000
hypothetical protein	Permutated C-terminal lobe of the ribose binding protein from Thermotoga maritima 	0.0945100000000000000000000000000000000000000000000
hypothetical protein	De novo design protein XM2H 	3.6090000000000000000000000000000000000000000000000
hypothetical protein	Mediator-RNA Polymerase II Pre-Initiation Complex 	7.5630000000000000000000000000000000000000000000000
hypothetical protein	Inclusion membrane protein G 	1.3980000000000000000000000000000000000000000000000
hypothetical protein	"Ulvan lyase, long isoform "	0.0000000000954000000000000000000000000000000000000
hypothetical protein	Probable aminopeptidase YbaC 	0.0000000000000000000000000009600000000000000000000
ABC transporter substrate-binding protein	Glutathione-binding protein GsiB 	0.0000000000000000000000000000000001850000000000000
hypothetical protein	Uncharacterized membrane protein YrzE 	3.0120000000000000000000000000000000000000000000000
ABC transporter permease	Dipeptide transport system permease protein DppB 	0.0000000000000000000286000000000000000000000000000
ABC transporter permease	Dipeptide transport system permease protein DppC 	0.0000000000000000001500000000000000000000000000000
hypothetical protein	Dipeptide transport ATP-binding protein DppD 	0.0000000000000000000000000000000000072900000000000
hypothetical protein	Oligopeptide transport ATP-binding protein AppF 	0.0000000000000000000000000000000000000011100000000
alpha-beta hydrolase	Probable aminopeptidase YbaC 	0.0000000000000000000000000000000296000000000000000
hypothetical protein	Crystal Structure of Acetyl-CoA synthetase from Cryptococcus neoformans H99 in complex with an ethylsulfamide AMP inhibitor 	8.7070000000000000000000000000000000000000000000000
hypothetical protein	Protein RecA 	5.5080000000000000000000000000000000000000000000000
ATP-dependent endonuclease	OLD nuclease from Thermus Scotoductus 	0.0000000000000000000000475000000000000000000000000
hypothetical protein	Pyrococcus furiosus Rad50 coiled coils in rod configuration 	2.0510000000000000000000000000000000000000000000000
hypothetical protein	Structure of Leptospira interrogans LRR protein LIC11098 	0.0000000000000078700000000000000000000000000000000
hypothetical protein	Serine--tRNA ligase 2 	1.4350000000000000000000000000000000000000000000000
hypothetical protein	Putative protein adenylyltransferase MJ0604 	0.0000029320000000000000000000000000000000000000000
HEPN domain-containing protein	Crystal structure of TT1696 from Thermus thermophilus HB8 	0.0000024690000000000000000000000000000000000000000
RNA-guided endonuclease TnpB family protein	Putative transposase in snaA-snaB intergenic region 	0.0000000000000000000173000000000000000000000000000
hypothetical protein	Crystal Structure of the ISHp608 Transposase 	0.0000013840000000000000000000000000000000000000000
hypothetical protein	Serine/threonine-protein kinase D3 	9.3730000000000000000000000000000000000000000000000
hypothetical protein	DNA-directed RNA polymerase subunit beta'' 	5.0540000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ0714 	0.0000159100000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ0312 	0.0000245700000000000000000000000000000000000000000
hypothetical protein	Probable N6-adenosine-methyltransferase MT-A70-like 	3.4650000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of ProN-Tk-SP from Thermococcus kodakaraensis 	0.0007073000000000000000000000000000000000000000000
HAD family hydrolase	1.7 Angstrom Resolution Crystal Structure of Putative Phosphatase from Clostridium difficile 	0.0000000000000000000000003390000000000000000000000
hypothetical protein	Ribonuclease 3 	0.0000000000004610000000000000000000000000000000000
hypothetical protein	Blue-light-activated protein 	0.0000000000000000000000000000000000000000403000000
hypothetical protein	ATP-dependent DNA helicase PcrA 	0.0000000000000000000000000000001430000000000000000
serine hydrolase domain-containing protein	Structure of the octameric penicillin-binding protein homologue from Pyrococcus abyssi 	0.0000000000000000000000013900000000000000000000000
RNA-guided endonuclease TnpB family protein	Putative transposase in snaA-snaB intergenic region 	0.0000000000000000000064100000000000000000000000000
aminopeptidase	Aminopeptidase T 	0.0000000000000000000000000000000847000000000000000
hypothetical protein	Modification methylase EcaI 	0.0000000000000000000000000000224000000000000000000
mechanosensitive ion channel family protein	Large-conductance mechanosensitive channel MscMJLR 	0.0000000000000000000014800000000000000000000000000
hypothetical protein	Quinolone resistance protein NorA 	0.0000000000000015900000000000000000000000000000000
sulfatase	Ulvan-active sulfatase 	0.0000000000000000000000000000000009120000000000000
hypothetical protein	Uncharacterized symporter YjmB 	0.0000000000000000835000000000000000000000000000000
hypothetical protein	Transmembrane emp24 domain-containing protein 11 	0.0000412300000000000000000000000000000000000000000
ribose 5-phosphate isomerase A	Ribose-5-phosphate isomerase 	0.0000000000000000000000000000000000011200000000000
arginine--tRNA ligase	Arginine--tRNA ligase 	0.0000000000000000000000000000000000000000000000309
hypothetical protein	"Structure of DpA polyamine acetyltransferase in complex with 1,3-DAP "	0.0000000098700000000000000000000000000000000000000
dUTP diphosphatase	Deoxyuridine 5'-triphosphate nucleotidohydrolase 	0.0000000000000005450000000000000000000000000000000
hypothetical protein	Crystal structure of Lactoylglutathione lyase from Agrobacterium tumefaciens 	0.0000000062100000000000000000000000000000000000000
hypothetical protein	"Crystal Structure of the ZnF3 of Nucleoporin NUP153 in complex with Ran-GDP, resolution 2.05 Angstrom "	3.4620000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of the LnmZ cytochrome P450 hydroxylase from the leinamycin biosynthetic pathway of Streptomyces atroolivaceus S-140 at 1.8 A resolution 	9.2940000000000000000000000000000000000000000000000
hypothetical protein	NADH-quinone oxidoreductase subunit C/D 	0.0000000000000000000000000423000000000000000000000
hypothetical protein	Uncharacterized protein YvsG 	0.0149500000000000000000000000000000000000000000000
L-aspartate oxidase	L-aspartate oxidase 	0.0000000000000000000000000000000000000000000000000
cysteine desulfurase NifS	Cysteine desulfurase IscS 	0.0000000000000000000000000000000000000000037200000
hypothetical protein	Co-chaperone protein DjlA 	7.2900000000000000000000000000000000000000000000000
LysR substrate-binding domain-containing protein	Probable RuBisCO transcriptional regulator 	0.0000000000000000000000000234000000000000000000000
hypothetical protein		
hypothetical protein	Uncharacterized protein MJ1590 	0.0023310000000000000000000000000000000000000000000
hypothetical protein	UPF0394 membrane protein PD_1892 	0.2547000000000000000000000000000000000000000000000
hypothetical protein	Putative sulfur carrier protein AF_0554 	0.0000003850000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ0989 	0.0000010810000000000000000000000000000000000000000
hypothetical protein	Putative sulfur carrier protein VNG_5061C/VNG_5236C/VNG_6059C/VNG_6467C 	0.0043790000000000000000000000000000000000000000000
class I SAM-dependent methyltransferase family protein	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase 	0.0000000000000000000000000000004240000000000000000
hypothetical protein	mmIFT52 N-terminal domain 	0.0000000000000003710000000000000000000000000000000
Cof-type HAD-IIB family hydrolase	Crystal structure of a haloacid dehalogenase-like hydrolase from Bacteroides thetaiotaomicron 	0.0000000000000000000081600000000000000000000000000
hypothetical protein	Small-conductance mechanosensitive channel 	0.0000000000061700000000000000000000000000000000000
hypothetical protein	Crystal structure of a membrane protein 	0.0000000000001760000000000000000000000000000000000
hypothetical protein	Endonuclease III 	0.0000000000000002580000000000000000000000000000000
hypothetical protein	In situ structure of axonemal doublet microtubules in mouse sperm with 16-nm repeat 	5.3460000000000000000000000000000000000000000000000
N-A	Transcriptional regulatory protein CrdR 	0.0000000008590000000000000000000000000000000000000
hypothetical protein	Methyl sulfide methyltransferase-associated sensor 	0.0000000000000000000000007530000000000000000000000
hypothetical protein	YwlE arginine phosphatase from Geobacillus stearothermophilus 	0.0000000000617000000000000000000000000000000000000
hypothetical protein	Crystal structure of native HlyD from E. coli 	1.9390000000000000000000000000000000000000000000000
DMT family transporter	Uncharacterized transporter AF_0788 	0.0000000000000168000000000000000000000000000000000
histidine phosphatase family protein	Putative phosphoserine phosphatase 2 	0.0000000000000000001430000000000000000000000000000
histidinol-phosphatase	Probable histidinol-phosphatase 	0.0000000000000000000000029100000000000000000000000
class I SAM-dependent methyltransferase	Modification methylase NspV 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Sensor histidine kinase TodS 	0.0000000000000000000000000000000552000000000000000
hypothetical protein	Heparan-alpha-glucosaminide N-acetyltransferase 	0.0000015110000000000000000000000000000000000000000
hypothetical protein	Uncharacterized 23.7 kDa protein in puhA 5'region 	0.0002792000000000000000000000000000000000000000000
MBL fold metallo-hydrolase	Crystal structure of metallo-beta-lactamase family protein TTHA1429 from Thermus thermophilus HB8 	0.0000000000000008500000000000000000000000000000000
hypothetical protein	Transport protein particle subunit trs23 	0.0005947000000000000000000000000000000000000000000
hypothetical protein	Developmentally-regulated GTP-binding protein 2 homolog 	0.0000000000000000000000000030600000000000000000000
hypothetical protein	Ras-related protein Rab-8 	0.0000000000000000000824000000000000000000000000000
hypothetical protein	Putative HTH-type transcriptional regulator TrmBL2 	0.0000000000000000592000000000000000000000000000000
hypothetical protein	ATP synthase subunit a 	2.7120000000000000000000000000000000000000000000000
hypothetical protein	Short chain isoprenyl diphosphate synthase 	0.0000000000001550000000000000000000000000000000000
radical SAM protein	Uncharacterized methyltransferase PH0819 	0.0000000000002380000000000000000000000000000000000
hypothetical protein	Kaiso (ZBTB33) E535A zinc finger DNA binding domain in complex with the specific Kaiso binding sequence (KBS) 	0.3792000000000000000000000000000000000000000000000
tagaturonate epimerase family protein	Tagaturonate/fructuronate epimerase 	0.0000000000000000000000670000000000000000000000000
glucuronate isomerase	Uronate isomerase 	0.0000000000000000000000000000000000000000000000000
flap endonuclease-1	Flap endonuclease 1 	0.0000000000000000000000000000317000000000000000000
class I SAM-dependent methyltransferase	Malonyl-[acyl-carrier protein] O-methyltransferase 	0.0000000000000035400000000000000000000000000000000
23S rRNA -adenine-2503--C-2---methyltransferase RlmN	Probable dual-specificity RNA methyltransferase RlmN 	0.0000000000000000000000000000000000000000000000979
metallophosphoesterase	Phosphodiesterase MJ0936 	0.0000000000000000000374000000000000000000000000000
hypothetical protein	Alpha-amylase 	0.0000000000000000000000000000156000000000000000000
hypothetical protein	30S ribosomal protein S8 	0.2510000000000000000000000000000000000000000000000
hypothetical protein	"Crystal structure of Lugdulysin, a Staphylococcus lugdunensis M30 zinc metallopeptidase "	0.0000000000000323000000000000000000000000000000000
hypothetical protein	Calcium-binding acidic-repeat protein 	0.0004419000000000000000000000000000000000000000000
RNA-guided endonuclease TnpB family protein	Cryo-EM structure of the AsCas12f-HKRA-sgRNAS3-5v7-target DNA 	0.0000000000000000000010000000000000000000000000000
hypothetical protein	"dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase "	0.0000000000000000000006710000000000000000000000000
lpg1639 family Dot-Icm T4SS effector	Hydroxymandelate Synthase Crystal Structure 	0.0000000000000000021800000000000000000000000000000
MBL fold metallo-hydrolase	Probable metallo-hydrolase YqgX 	0.0000000000000000026400000000000000000000000000000
hypothetical protein	2-oxoglutarate receptor 1 	0.0134400000000000000000000000000000000000000000000
hypothetical protein	Crystal Structure of the ISHp608 Transposase 	0.0000008610000000000000000000000000000000000000000
RNA-guided endonuclease TnpB family protein	Putative transposase in snaA-snaB intergenic region 	0.0000000000000000000052400000000000000000000000000
MFS transporter	Sodium-dependent lysophosphatidylcholine symporter 1-B 	0.0000000000000002000000000000000000000000000000000
amino acid deaminase-aldolase	Crystal structure of D-threonine aldolase from Alcaligenes xylosoxidans 	0.0000000000000000000000000403000000000000000000000
D-xylose transporter XylE	Putative niacin/nicotinamide transporter NaiP 	0.0000000000000003070000000000000000000000000000000
creatininase family protein	Mycofactocin precursor peptide peptidase 	0.0000000000000000205000000000000000000000000000000
SDR family oxidoreductase	Crystal Structure of Short-chain dehydrogenase/reductase SDR from Burkholderia phymatum in complex with NADP 	0.0000000000000000000000000000002860000000000000000
phosphate uptake regulator PhoU	Phosphate-specific transport system accessory protein PhoU homolog 1 	0.0000027100000000000000000000000000000000000000000
hypothetical protein	Sensor kinase CckA 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein AF_2225 	0.0000000000000000000000000002470000000000000000000
hypothetical protein	Complex structure of NADPH:quinone oxidoreductase with menadione in Streptococcus mutans 	0.0000000000000141000000000000000000000000000000000
aldehyde ferredoxin oxidoreductase C-terminal domain-containing protein	Tungsten-containing aldehyde ferredoxin oxidoreductase 	0.0000000000000000000000000000000000000000006030000
M20 family metallopeptidase	p-aminobenzoyl-glutamate hydrolase subunit B 	0.0000000000000000000000000000000000000000000000000
biosynthetic-type acetolactate synthase large subunit	Acetolactate synthase large subunit 	0.0000000000000000000000000000000000000000000001060
phosphate uptake regulator PhoU	Phosphate-specific transport system accessory protein PhoU homolog 	0.0000014440000000000000000000000000000000000000000
"glutamate-1-semialdehyde 2,1-aminomutase"	"Glutamate-1-semialdehyde 2,1-aminomutase "	0.0000000000000000000000000000000004140000000000000
hypothetical protein	Calcium-binding acidic-repeat protein 	0.0000000000000000000000000000000000034400000000000
aldehyde ferredoxin oxidoreductase family protein	Tungsten-containing aldehyde ferredoxin oxidoreductase 	0.0000000000000000000000000000000000000000000000337
hypothetical protein	Lactate racemase 	0.0000000000000000000000000000000000408000000000000
2-hydroxyacyl-CoA dehydratase family protein	Putative dehydratase subunit MJ0007 	0.0000000000000000000000091800000000000000000000000
2-hydroxyacyl-CoA dehydratase subunit D	(R)-phenyllactyl-CoA dehydratase alpha subunit 	0.0000000000000000000000000351000000000000000000000
hypothetical protein	Uncharacterized protein MJECL23 	0.0000000000088300000000000000000000000000000000000
hypothetical protein	Sensor kinase CckA 	0.0000000000000000000000000000000000000000000000000
MFS transporter	Sodium-dependent lysophosphatidylcholine symporter 1-B 	0.0000000000000000000495000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ0827 	0.0000000000000000000189000000000000000000000000000
hypothetical protein	Protein fuzzy homolog 	0.0000305900000000000000000000000000000000000000000
hypothetical protein	GATOR complex protein MIOS 	0.5931000000000000000000000000000000000000000000000
hypothetical protein	Sensor histidine kinase YvfT 	0.1483000000000000000000000000000000000000000000000
hypothetical protein	Exodeoxyribonuclease 7 small subunit 	1.3220000000000000000000000000000000000000000000000
hypothetical protein	Alginate binding domain CBM 	0.0000182900000000000000000000000000000000000000000
hypothetical protein	Endonuclease MutS2 	0.0013940000000000000000000000000000000000000000000
hypothetical protein	Two-component response regulator ORR24 	0.0000000158000000000000000000000000000000000000000
acyl-CoA dehydratase activase-related protein	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit 	0.0000000006710000000000000000000000000000000000000
2-hydroxyglutaryl-CoA dehydratase	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit 	0.0000013700000000000000000000000000000000000000000
